title,vendor,inventory_policy,inventory_available,created_at,meta,objectID,curators_product,soldout,maxdeltime,mindeltime
"Pair of Iron And Copper Lamps, 1940s.",Barracuda Interiors,deny,True,2024-10-09T10:41:46.000Z,{'custom': {'soldout': False}},48527414395145,False,False,-1,-1
"Dangles and Defrance Yellow Sofa. France, 1960s",Barracuda Interiors,deny,True,2024-10-09T10:41:43.000Z,{'custom': {'soldout': False}},48527414329609,False,False,-1,-1
"West African Wood Chair, 1960s",Barracuda Interiors,deny,True,2024-10-09T10:41:37.000Z,{'custom': {'soldout': False}},48527414133001,False,False,-1,-1
"Pair of Neoclassical Wrought Iron Lamps, 1970s",Barracuda Interiors,deny,True,2024-10-09T10:41:09.000Z,{'custom': {'soldout': False}},48527411937545,False,False,-1,-1
"Black Lacquered Sofa, 1930s",Barracuda Interiors,deny,True,2024-10-09T10:41:09.000Z,{'custom': {'soldout': False}},48527411904777,False,False,-1,-1
"Pair of Ebonised And Straw Armchairs, 1940s.",Barracuda Interiors,deny,True,2024-10-09T10:41:08.000Z,{'custom': {'soldout': False}},48527411839241,False,False,-1,-1
"Pair of Turned Wood And Straw Armchairs, 1950s.",Barracuda Interiors,deny,True,2024-10-09T10:41:07.000Z,{'custom': {'soldout': False}},48527411806473,False,False,-1,-1
"Pair of Turned Wood Candlesticks, 19th c.",Barracuda Interiors,deny,True,2024-10-09T10:41:03.000Z,{'custom': {'soldout': False}},48527411577097,False,False,-1,-1
"Planter Cup in Silver Metal, 1920s.",Barracuda Interiors,deny,True,2024-10-09T10:40:58.000Z,{'custom': {'soldout': False}},48527411413257,False,False,-1,-1
Ceramic Vase by the potters of Accolay,Figuresdesign,deny,True,2024-10-02T13:55:13.000Z,{'custom': {'soldout': False}},48493541359881,False,False,-1,-1
Stainless Steel Server Sauce,Flock Studio,deny,True,2024-10-08T13:26:33.000Z,{'custom': {'soldout': False}},48521565470985,False,False,-1,-1
Vintage Alessi Sugar & Creamer Set,Flock Studio,deny,True,2024-09-11T15:40:50.000Z,{'custom': {'soldout': False}},48401960894729,False,False,-1,-1
Ribbon Vase in Off White,LESS,deny,True,2024-06-17T12:02:05.000Z,"{'custom': {'curators_product': True, 'soldout': False}, 'maxdeliverytime': {'maxdeltime': '3'}, 'mindeliverytime': {'mindeltime': '1'}}",48015557558537,True,False,3,1
Wood Sculpture by Pierre Dedieu,Figuresdesign,deny,True,2024-09-18T11:24:23.000Z,{'custom': {'soldout': False}},48427784143113,False,False,-1,-1
Glass Vase with Spiral Detail,Flock Studio,deny,True,2024-09-09T10:29:37.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48390218285321,False,False,2,1
Magazine Rack,Six Dots Design,deny,True,2024-04-01T12:51:49.000Z,"{'custom': {'curators_product': True, 'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45255754023177,True,False,6,4
"""Hangover"" Ashtray",Musae Studio,continue,True,2023-11-03T17:14:14.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '1'}}",44711514964233,False,False,4,1
Art Deco Serving Tray,Flock Studio,deny,True,2024-09-09T10:29:45.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48390220120329,False,False,2,1
Galileo 2.3,Edoardo Lietti Studio,continue,True,2024-04-29T11:27:21.000Z,"{'custom': {'curators_product': True, 'soldout': False}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '5'}}",45415604715785,True,False,8,5
Gratitude Linen Napkins - Set of 6,arkitaip,continue,True,2024-06-18T10:29:49.000Z,{'custom': {'soldout': False}},48020953465097,False,False,-1,-1
Lu Candle Cream,Taith,deny,True,2024-06-12T11:02:25.000Z,{'custom': {'soldout': False}},45657928532233,False,False,-1,-1
Issey Miyake Vintage Book,Boga Avante Shop,deny,True,2024-05-21T10:07:59.000Z,{'custom': {'soldout': False}},45509100011785,False,False,-1,-1
Lulu Wine Velvet Edition,Taith,deny,True,2024-06-12T11:02:25.000Z,{'custom': {'soldout': False}},45657928565001,False,False,-1,-1
Coco Egg Cup Set,Sophie Lou Jacobsen,continue,True,2024-06-11T12:25:05.000Z,{'custom': {'soldout': False}},45652442906889,False,False,-1,-1
Coco Egg Cup Set,Sophie Lou Jacobsen,continue,True,2024-06-11T12:25:05.000Z,{'custom': {'soldout': False}},45652442874121,False,False,-1,-1
Michele Jug,Akua Objects,deny,True,2024-04-10T10:51:33.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45312216727817,False,False,2,1
Small Candelabra,Six Dots Design,deny,True,2024-04-01T12:51:51.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45255754055945,False,False,6,4
Antique Ceramic Lamp,Médecine,deny,True,2024-05-02T17:34:50.000Z,{'custom': {'soldout': False}},45430134767881,False,False,-1,-1
Michele Bowl Small,Akua Objects,deny,True,2024-04-10T10:52:57.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45312221249801,False,False,2,1
Lilu Candle Cream,Taith,deny,True,2024-06-12T11:02:36.000Z,{'custom': {'soldout': False}},45657929220361,False,False,-1,-1
Lulu Candle Cream,Taith,deny,True,2024-06-12T11:02:31.000Z,{'custom': {'soldout': False}},45657928990985,False,False,-1,-1
Ninu Grey Candle,Taith,deny,True,2024-06-12T11:02:30.000Z,{'custom': {'soldout': False}},45657928925449,False,False,-1,-1
Composition105,Sean Thornhill,deny,True,2024-02-05T10:51:42.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '3'}, 'mindeliverytime': {'mindeltime': '2'}}",45012381073673,False,False,3,2
The Three Sisters Vases,Justine Menard,continue,True,2023-10-02T12:05:55.000Z,"{'custom': {'curators_product': True, 'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44631001563401,True,False,2,1
"""Mara"" Coffee Table – Night Noise",TEGET,continue,True,2024-07-25T11:10:33.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",48197442601225,False,False,6,4
Espiral Lamp - Grande black,Casa Veronica,deny,True,2024-05-10T09:09:58.000Z,"{'custom': {'curators_product': True, 'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45465654231305,True,False,10,6
"""Tommy's Essentials"" Plate",Musae Studio,continue,True,2023-11-03T17:13:58.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '1'}}",44711514079497,False,False,4,1
Ostro Sea Ceramic,Simone & Marcel,continue,True,2024-03-20T17:55:00.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '2'}}",45201816486153,False,False,4,2
Hacienda Lamp (Cacao),Casa Veronica,deny,True,2024-05-10T09:07:41.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45465646858505,False,False,10,6
I Stay Out Too Late Dish,L&Clay Ceramics,deny,False,2024-07-29T11:42:30.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '5'}, 'mindeliverytime': {'mindeltime': '4'}}",48215952687369,False,False,5,4
Cristo Lamp (Sol),Casa Veronica,deny,True,2024-05-06T09:58:18.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45446478987529,False,False,10,6
Hacienda Lamp (Granada),Casa Veronica,deny,True,2024-05-10T09:07:37.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45465646694665,False,False,10,6
"Panel Wall Lamp – ""Icescape""",TEGET,deny,True,2024-07-25T11:10:20.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '2'}}",48197442076937,False,False,6,2
Hand Sculpted Silver Plated Clam Shell Plate,Médecine,deny,True,2024-02-05T10:52:01.000Z,"{'custom': {'curators_product': True, 'soldout': False}, 'maxdeliverytime': {'maxdeltime': '3'}, 'mindeliverytime': {'mindeltime': '1'}}",45012382351625,True,False,3,1
Postmodern Toast Rack (Tomado Holland),Flock Studio,deny,True,2024-06-11T14:32:31.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45653108130057,False,False,2,1
Megaron Shelf (Small),COSEINCORSO,deny,False,2024-09-11T15:41:56.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",48401968038153,False,False,6,4
Megaron Shelf (Large),COSEINCORSO,deny,False,2024-09-11T15:41:39.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",48401967251721,False,False,6,4
Michael Vase,Akua Objects,deny,True,2024-04-10T11:50:33.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '1'}, 'mindeliverytime': {'mindeltime': '1'}}",45312404783369,False,False,1,1
Michael Vase,Akua Objects,deny,True,2024-04-10T10:52:04.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '1'}, 'mindeliverytime': {'mindeltime': '1'}}",45312218398985,False,False,1,1
Michael Vase,Akua Objects,deny,True,2024-04-10T10:51:27.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '1'}, 'mindeliverytime': {'mindeltime': '1'}}",45312216498441,False,False,1,1
Vintage Vase Peill & Puztler,Flock Studio,deny,True,2024-06-11T14:31:54.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45653103378697,False,False,2,1
Josef Black Ceramic,Simone & Marcel,continue,True,2024-02-13T15:07:10.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '2'}}",45050062799113,False,False,4,2
W59 Candle Holder (facade version),Garado Studios,deny,True,2024-05-24T16:10:11.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",45525308080393,False,False,4,3
The Walls are Listening Sculpture,Lucy Page,deny,False,2024-03-05T10:18:14.000Z,"{'custom': {'curators_product': True, 'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '6'}}",45135795061001,True,False,6,6
The Walls are Listening Sculpture,Lucy Page,deny,False,2024-03-05T10:18:14.000Z,"{'custom': {'curators_product': True, 'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '6'}}",45135795028233,True,False,6,6
The Walls are Listening Sculpture,Lucy Page,deny,False,2024-03-05T10:18:14.000Z,"{'custom': {'curators_product': True, 'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '6'}}",45135794995465,True,False,6,6
Mouthblown Vase,Justine Menard,deny,True,2023-10-02T12:05:56.000Z,"{'custom': {'curators_product': True, 'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44631001596169,True,False,2,1
Dark Red-Conical Glass Lamp,Los Objetos Decorativos,continue,True,2023-09-28T10:35:32.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '2'}}",44625186160905,False,False,4,2
Barbro Wine Glass - Set of four,Akua Objects,deny,True,2024-04-10T10:53:27.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '2'}}",45312222953737,False,False,4,2
Bucatini Candle Holder (Grass Green),AOT STUDIO,deny,False,2024-04-08T14:03:43.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45294115455241,False,False,2,1
Nabi Candleholder - Small,Céju,continue,True,2024-01-18T14:01:32.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",44946974834953,False,False,6,4
Carey Cutlery,Los Objetos Decorativos,continue,True,2024-03-20T14:15:00.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",45200654991625,False,False,4,3
1948 Table Lamp,Lana Launay,deny,False,2024-10-08T16:43:14.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",48522468622601,False,False,10,6
1948 Table Lamp,Lana Launay,deny,False,2024-10-08T16:43:14.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",48522468589833,False,False,10,6
1948 Table Lamp,Lana Launay,deny,False,2024-10-08T16:43:14.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",48522468557065,False,False,10,6
"""Feels Like Home"" Table Lamp",Lana Launay,deny,False,2024-10-08T16:43:15.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",48522468819209,False,False,10,6
"""Feels Like Home"" Table Lamp",Lana Launay,deny,False,2024-10-08T16:43:15.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",48522468786441,False,False,10,6
"""Feels Like Home"" Table Lamp",Lana Launay,deny,False,2024-10-08T16:43:15.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",48522468753673,False,False,10,6
"""USO"" Table Lamp",Lana Launay,deny,False,2024-10-08T16:43:15.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",48522468720905,False,False,10,6
"""USO"" Table Lamp",Lana Launay,deny,False,2024-10-08T16:43:15.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",48522468688137,False,False,10,6
"""USO"" Table Lamp",Lana Launay,deny,False,2024-10-08T16:43:15.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",48522468655369,False,False,10,6
Nabi Butter Dish,Céju,continue,True,2024-01-18T14:01:28.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",44946974671113,False,False,6,4
Bucati Candle Holder (Beige),AOT STUDIO,continue,True,2023-10-30T13:39:45.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44700683960585,False,False,2,1
Bucati Candle Holder (Beige),AOT STUDIO,continue,True,2023-10-30T13:39:45.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44700683927817,False,False,2,1
Polished Steel Candlesticks by Erika Pekkari (set of 2),Flock Studio,deny,True,2024-03-27T10:51:12.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45231080079625,False,False,2,1
Faye Toogood Spade Chair,Porter Studio,deny,True,2024-04-11T16:18:50.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '2'}}",45323732779273,False,False,6,2
Iron wall candle sconces,Porter Studio,deny,True,2024-04-11T16:18:41.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '2'}}",45323732025609,False,False,6,2
Gaius Octavian Plate,giuseppe Parrinello,deny,False,2024-03-19T12:45:28.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",45195209605385,False,False,4,3
Chatior Side Table,AÈDE Studios,deny,False,2024-10-09T11:57:41.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",48527726280969,False,False,6,4
"""Tougarine"" Floor Lamp",AÈDE Studios,deny,False,2024-10-09T11:57:38.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",48527726051593,False,False,6,4
Haas Mojave Mug - White,LOBJET,deny,True,2023-07-09T11:13:55.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44502928785673,False,False,2,1
Pair of Mouthblown Wine Glass - Tall Spirals,Lucie Claudia Podrabska,deny,True,2024-02-22T11:41:26.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '2'}}",45083754004745,False,False,6,2
"""Khram"" Dining Table",AÈDE Studios,deny,False,2024-10-09T11:58:19.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",48527728967945,False,False,8,4
"""Khram"" Dining Table",AÈDE Studios,deny,False,2024-10-09T11:58:19.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",48527728935177,False,False,8,4
"""Khram"" Dining Table",AÈDE Studios,deny,False,2024-10-09T11:58:19.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",48527728902409,False,False,8,4
"""Khram"" Dining Table",AÈDE Studios,deny,False,2024-10-09T11:58:19.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",48527728869641,False,False,8,4
Apollo Plate,giuseppe Parrinello,deny,False,2024-03-19T12:45:24.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",45195209507081,False,False,4,3
Orgue Lamp,Argot Studio,continue,True,2023-10-09T10:51:11.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",44642716320009,False,False,4,3
Orgue Lamp,Argot Studio,continue,True,2023-10-09T10:51:11.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",44642716287241,False,False,4,3
Orgue Lamp,Argot Studio,continue,True,2023-10-09T10:51:11.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",44642716254473,False,False,4,3
Orgue Lamp,Argot Studio,continue,True,2023-10-09T10:51:11.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",44642716221705,False,False,4,3
Mid-Century Candleholder,Dodo Vintage,deny,True,2023-11-29T12:57:10.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44788452884745,False,False,2,1
Stainless Steel French Press,Service Projects,deny,True,2023-10-02T10:43:01.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44630903718153,False,False,2,1
Stainless Steel French Press,Service Projects,deny,True,2023-10-02T10:43:01.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44630903685385,False,False,2,1
Issey Miyake Vintage Book,Boga Avante Shop,deny,False,2024-05-21T10:07:58.000Z,{'custom': {'soldout': False}},45509099979017,False,False,-1,-1
Propeller Circular Coffee Table by Knut Hesterberg,Treaptyque,deny,True,2023-10-24T11:53:34.000Z,{'custom': {'soldout': False}},44682509451529,False,False,-1,-1
Matthew Hilton Swan - Medium,Les Objets Amsterdam,deny,True,2023-11-04T16:44:51.000Z,{'custom': {'soldout': False}},44713532358921,False,False,-1,-1
Knife & Fork Tile Sculpture,Lucy Page,deny,False,2024-03-05T10:18:03.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '6'}}",45135794471177,False,False,6,6
"""Mara T"" Side Table – Silver Noise",TEGET,deny,False,2024-07-25T11:10:41.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",48197443158281,False,False,6,4
Rivet Cart,FRAMA,deny,True,2023-09-26T10:09:19.000Z,"{'custom': {'soldout': False}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",44621479379209,False,False,4,3
